Year,Destination_Country,Region,Column_Name,Value,Data_Type,Source_Name,Source_URL,Notes
2011,USA,North America,Unemployment_India,7.61,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2011,USA,North America,GDP_India,$1.823T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2011,Canada,North America,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,Canada,North America,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,Canada,North America,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,Canada,North America,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,Canada,North America,Remittance_USD_Billion,62.50,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2011,Canada,North America,Unemployment_India,7.61,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2011,Canada,North America,GDP_India,$1.823T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2011,UK,Europe,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,UK,Europe,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,UK,Europe,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,UK,Europe,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,UK,Europe,Remittance_USD_Billion,62.50,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2011,UK,Europe,Unemployment_India,7.61,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2011,UK,Europe,GDP_India,$1.823T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2011,Australia,Oceania,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,Australia,Oceania,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,Australia,Oceania,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,Australia,Oceania,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,Australia,Oceania,Remittance_USD_Billion,62.50,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2011,Australia,Oceania,Unemployment_India,7.61,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2011,Australia,Oceania,GDP_India,$1.823T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2011,UAE,Middle East,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,UAE,Middle East,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,UAE,Middle East,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,UAE,Middle East,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,UAE,Middle East,Remittance_USD_Billion,62.50,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2011,UAE,Middle East,Unemployment_India,7.61,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2011,UAE,Middle East,GDP_India,$1.823T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2011,Germany,Europe,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,Germany,Europe,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,Germany,Europe,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,Germany,Europe,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,Germany,Europe,Remittance_USD_Billion,62.50,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2011,Germany,Europe,Unemployment_India,7.61,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2011,Germany,Europe,GDP_India,$1.823T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2011,Singapore,Asia,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,Singapore,Asia,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,Singapore,Asia,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,Singapore,Asia,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2011,Singapore,Asia,Remittance_USD_Billion,62.50,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2011,Singapore,Asia,Unemployment_India,7.61,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2011,Singapore,Asia,GDP_India,$1.823T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2012,USA,North America,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,USA,North America,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,USA,North America,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,USA,North America,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,USA,North America,Remittance_USD_Billion,68.82,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2012,USA,North America,Unemployment_India,7.64,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2012,USA,North America,GDP_India,$1.828T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2012,Canada,North America,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,Canada,North America,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,Canada,North America,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,Canada,North America,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,Canada,North America,Remittance_USD_Billion,68.82,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2012,Canada,North America,Unemployment_India,7.64,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2012,Canada,North America,GDP_India,$1.828T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2012,UK,Europe,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,UK,Europe,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,UK,Europe,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,UK,Europe,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,UK,Europe,Remittance_USD_Billion,68.82,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2012,UK,Europe,Unemployment_India,7.64,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2012,UK,Europe,GDP_India,$1.828T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2012,Australia,Oceania,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,Australia,Oceania,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,Australia,Oceania,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,Australia,Oceania,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,Australia,Oceania,Remittance_USD_Billion,68.82,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2012,Australia,Oceania,Unemployment_India,7.64,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2012,Australia,Oceania,GDP_India,$1.828T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2012,UAE,Middle East,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,UAE,Middle East,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,UAE,Middle East,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,UAE,Middle East,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,UAE,Middle East,Remittance_USD_Billion,68.82,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2012,UAE,Middle East,Unemployment_India,7.64,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2012,UAE,Middle East,GDP_India,$1.828T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2012,Germany,Europe,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,Germany,Europe,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,Germany,Europe,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,Germany,Europe,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,Germany,Europe,Remittance_USD_Billion,68.82,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2012,Germany,Europe,Unemployment_India,7.64,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2012,Germany,Europe,GDP_India,$1.828T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2012,Singapore,Asia,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,Singapore,Asia,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,Singapore,Asia,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,Singapore,Asia,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2012,Singapore,Asia,Remittance_USD_Billion,68.82,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2012,Singapore,Asia,Unemployment_India,7.64,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2012,Singapore,Asia,GDP_India,$1.828T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2013,USA,North America,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2013,USA,North America,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2013,USA,North America,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2013,USA,North America,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2013,USA,North America,Remittance_USD_Billion,69.97,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2013,USA,North America,Unemployment_India,7.68,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2013,USA,North America,GDP_India,$1.857T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2013,Canada,North America,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2013,Canada,North America,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2013,Canada,North America,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2013,Canada,North America,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
